Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783283611,50,,Aggregated,33.600000,0.000000,15,17,20,22,45,210,1400,2200,3300,3800,3800,3282,0,15,83.30757600335028,9.220291000019643,3782.9010859995833,9.419256550883608
1783283612,50,,Aggregated,32.500000,0.000000,15,17,20,22,45,210,1400,2200,3300,3800,3800,3312,0,15,82.70404482034908,9.220291000019643,3782.9010859995833,9.352053140096618
1783283613,50,,Aggregated,33.600000,0.000000,15,17,20,22,44,200,1400,2200,3300,3800,3800,3344,0,15,82.07435917284472,9.220291000019643,3782.9010859995833,9.2816985645933
1783283614,50,,Aggregated,32.700000,0.000000,15,17,20,22,44,190,1300,2200,3300,3800,3800,3380,0,15,81.35432330887305,9.220291000019643,3782.9010859995833,9.20414201183432
1783283615,50,,Aggregated,31.900000,0.000000,15,17,20,22,43,190,1300,2200,3300,3800,3800,3406,0,15,80.84815364738472,9.220291000019643,3782.9010859995833,9.149148561362303
1783283616,50,,Aggregated,32.500000,0.000000,15,17,20,22,43,190,1300,2200,3300,3800,3800,3440,0,15,80.18418254302053,9.220291000019643,3782.9010859995833,9.078488372093023
1783283617,50,,Aggregated,31.500000,0.000000,15,17,20,22,42,180,1300,2200,3300,3800,3800,3474,0,15,79.54453138399177,9.220291000019643,3782.9010859995833,9.009211283822683
1783283618,50,,Aggregated,31.900000,0.000000,15,17,20,22,42,160,1300,2200,3300,3800,3800,3503,0,15,79.00267736910911,9.220291000019643,3782.9010859995833,8.951184698829575
1783283619,50,,Aggregated,31.500000,0.000000,15,17,20,22,44,160,1300,2200,3300,3800,3800,3534,0,15,78.80968392585983,9.220291000019643,3782.9010859995833,8.890209394453876
1783283620,50,,Aggregated,32.000000,0.000000,15,17,20,22,44,160,1200,2200,3300,3800,3800,3572,0,15,78.2493478661781,9.220291000019643,3782.9010859995833,8.816909294512877
